source,period,year_month,sentence_count,anger_pct,disgust_pct,fear_pct,joy_pct,neutral_pct,sadness_pct,surprise_pct
graham_norton,covid,2021-05,25,0.0,4.0,12.0,12.0,48.0,12.0,12.0
graham_norton,covid,2021-09,8,0.0,12.5,25.0,0.0,25.0,12.5,25.0
graham_norton,covid,2021-10,11,18.18,0.0,9.09,9.09,36.36,9.09,18.18
graham_norton,covid,2021-11,2,0.0,0.0,0.0,50.0,0.0,0.0,50.0
graham_norton,covid,2021-12,14,0.0,7.14,21.43,14.29,42.86,14.29,0.0
graham_norton,covid,2022-01,13,0.0,7.69,23.08,7.69,46.15,15.38,0.0
graham_norton,covid,2022-02,10,0.0,10.0,0.0,10.0,70.0,0.0,10.0
graham_norton,covid,2022-03,13,0.0,7.69,7.69,0.0,53.85,7.69,23.08
graham_norton,covid,2022-05,20,0.0,5.0,25.0,30.0,35.0,0.0,5.0
graham_norton,covid,2022-06,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
graham_norton,covid,2022-08,3,0.0,0.0,0.0,66.67,0.0,0.0,33.33
graham_norton,covid,2022-09,8,12.5,0.0,0.0,12.5,75.0,0.0,0.0
graham_norton,covid,2022-10,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
graham_norton,covid,2022-11,4,0.0,0.0,0.0,0.0,75.0,25.0,0.0
graham_norton,covid,2022-12,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0
graham_norton,covid,2023-01,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0
graham_norton,covid,2023-02,3,0.0,0.0,33.33,0.0,66.67,0.0,0.0
graham_norton,covid,2023-03,6,0.0,0.0,0.0,16.67,33.33,16.67,33.33
graham_norton,covid,2023-05,6,0.0,0.0,0.0,16.67,66.67,16.67,0.0
qi,control,2016-06,4,25.0,0.0,25.0,0.0,50.0,0.0,0.0
qi,control,2016-08,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
qi,control,2016-09,7,14.29,0.0,0.0,0.0,42.86,28.57,14.29
qi,control,2016-10,6,16.67,0.0,0.0,0.0,50.0,0.0,33.33
qi,control,2016-11,8,0.0,0.0,0.0,12.5,75.0,12.5,0.0
qi,control,2016-12,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2017-01,6,0.0,0.0,0.0,0.0,50.0,50.0,0.0
qi,control,2017-02,12,0.0,0.0,8.33,8.33,58.33,8.33,16.67
qi,control,2017-03,5,0.0,0.0,40.0,0.0,60.0,0.0,0.0
qi,control,2017-04,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
qi,control,2017-05,5,20.0,0.0,0.0,0.0,40.0,20.0,20.0
qi,control,2017-06,10,0.0,0.0,10.0,10.0,80.0,0.0,0.0
qi,control,2017-07,5,0.0,0.0,20.0,20.0,60.0,0.0,0.0
qi,control,2017-08,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2017-09,6,0.0,0.0,0.0,0.0,50.0,50.0,0.0
qi,control,2017-10,4,0.0,0.0,0.0,25.0,75.0,0.0,0.0
qi,control,2017-11,6,16.67,0.0,0.0,0.0,50.0,0.0,33.33
qi,control,2017-12,3,0.0,0.0,33.33,33.33,33.33,0.0,0.0
qi,control,2018-01,8,12.5,37.5,0.0,0.0,25.0,0.0,25.0
qi,control,2018-02,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2018-04,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2018-05,4,25.0,0.0,0.0,0.0,50.0,25.0,0.0
qi,control,2018-06,2,0.0,0.0,0.0,0.0,50.0,50.0,0.0
qi,control,2018-07,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2018-08,5,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2018-09,5,0.0,0.0,20.0,0.0,40.0,20.0,20.0
qi,control,2018-10,13,7.69,15.38,30.77,0.0,23.08,15.38,7.69
qi,control,2018-11,13,15.38,23.08,0.0,0.0,30.77,7.69,23.08
qi,control,2018-12,4,0.0,0.0,25.0,25.0,25.0,25.0,0.0
qi,control,2019-01,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2019-02,6,0.0,0.0,0.0,0.0,50.0,50.0,0.0
qi,control,2019-03,6,0.0,0.0,0.0,0.0,33.33,33.33,33.33
qi,control,2019-04,7,0.0,0.0,28.57,0.0,42.86,14.29,14.29
qi,control,2019-05,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2019-06,9,0.0,11.11,0.0,0.0,33.33,55.56,0.0
qi,control,2019-07,7,0.0,0.0,0.0,0.0,71.43,14.29,14.29
qi,control,2019-08,4,0.0,0.0,25.0,0.0,50.0,0.0,25.0
qi,control,2019-09,5,20.0,0.0,20.0,0.0,20.0,40.0,0.0
qi,control,2019-10,13,15.38,23.08,0.0,0.0,30.77,7.69,23.08
qi,control,2019-11,5,20.0,0.0,20.0,0.0,20.0,20.0,20.0
qi,covid,2019-12,3,0.0,0.0,33.33,33.33,33.33,0.0,0.0
qi,covid,2020-02,5,40.0,0.0,0.0,0.0,40.0,20.0,0.0
qi,covid,2020-03,10,0.0,0.0,0.0,0.0,50.0,40.0,10.0
qi,covid,2020-04,6,0.0,16.67,0.0,0.0,83.33,0.0,0.0
qi,covid,2020-05,6,0.0,66.67,16.67,0.0,16.67,0.0,0.0
qi,covid,2020-06,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,covid,2020-07,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,covid,2020-08,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,covid,2020-09,8,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,covid,2020-10,8,0.0,25.0,0.0,12.5,50.0,0.0,12.5
qi,covid,2020-11,4,0.0,0.0,0.0,25.0,25.0,25.0,25.0
qi,covid,2020-12,9,0.0,0.0,0.0,11.11,77.78,11.11,0.0
qi,covid,2021-01,10,0.0,0.0,0.0,30.0,50.0,10.0,10.0
qi,covid,2021-03,6,0.0,0.0,0.0,0.0,50.0,0.0,50.0
qi,covid,2021-04,2,0.0,0.0,50.0,0.0,0.0,50.0,0.0
qi,covid,2021-05,7,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,covid,2021-06,8,0.0,0.0,0.0,12.5,75.0,12.5,0.0
qi,covid,2021-07,5,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,covid,2021-08,5,0.0,0.0,0.0,0.0,60.0,20.0,20.0
qi,covid,2021-09,6,0.0,0.0,0.0,16.67,50.0,33.33,0.0
qi,covid,2021-10,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,covid,2021-12,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0
qi,covid,2022-01,6,0.0,0.0,0.0,16.67,33.33,16.67,33.33
qi,covid,2022-02,4,0.0,0.0,25.0,0.0,50.0,25.0,0.0
qi,covid,2022-03,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,covid,2022-06,4,0.0,25.0,25.0,0.0,25.0,0.0,25.0
qi,covid,2022-07,9,0.0,0.0,0.0,11.11,66.67,0.0,22.22
qi,covid,2022-10,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0
qi,covid,2022-11,5,0.0,0.0,0.0,0.0,60.0,20.0,20.0
qi,covid,2023-01,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,covid,2023-04,5,0.0,0.0,0.0,0.0,60.0,20.0,20.0
the_last_leg,control,2016-06,11,0.0,9.09,0.0,0.0,90.91,0.0,0.0
the_last_leg,control,2016-07,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0
the_last_leg,control,2016-09,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,control,2016-10,7,0.0,0.0,14.29,0.0,42.86,28.57,14.29
the_last_leg,control,2016-11,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
the_last_leg,control,2016-12,2,0.0,100.0,0.0,0.0,0.0,0.0,0.0
the_last_leg,control,2017-01,10,10.0,10.0,0.0,0.0,50.0,20.0,10.0
the_last_leg,control,2017-02,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,control,2017-03,5,60.0,0.0,20.0,0.0,20.0,0.0,0.0
the_last_leg,control,2017-04,4,0.0,25.0,0.0,0.0,75.0,0.0,0.0
the_last_leg,control,2017-05,7,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,control,2017-06,12,0.0,8.33,0.0,50.0,41.67,0.0,0.0
the_last_leg,control,2017-07,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,control,2017-08,4,0.0,50.0,0.0,0.0,25.0,0.0,25.0
the_last_leg,control,2017-09,4,0.0,0.0,0.0,0.0,50.0,0.0,50.0
the_last_leg,control,2017-10,4,0.0,0.0,0.0,75.0,25.0,0.0,0.0
the_last_leg,control,2017-11,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,control,2017-12,2,50.0,0.0,0.0,0.0,50.0,0.0,0.0
the_last_leg,control,2018-01,7,14.29,0.0,14.29,0.0,71.43,0.0,0.0
the_last_leg,control,2018-02,4,25.0,0.0,0.0,0.0,75.0,0.0,0.0
the_last_leg,control,2018-03,2,0.0,0.0,50.0,0.0,0.0,50.0,0.0
the_last_leg,control,2018-06,15,0.0,6.67,0.0,13.33,66.67,6.67,6.67
the_last_leg,control,2018-07,5,0.0,20.0,0.0,0.0,60.0,20.0,0.0
the_last_leg,control,2018-08,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
the_last_leg,control,2018-10,2,0.0,50.0,0.0,0.0,50.0,0.0,0.0
the_last_leg,control,2018-11,5,0.0,0.0,0.0,0.0,40.0,40.0,20.0
the_last_leg,control,2018-12,10,0.0,0.0,0.0,10.0,60.0,10.0,20.0
the_last_leg,control,2019-01,3,0.0,33.33,0.0,0.0,33.33,0.0,33.33
the_last_leg,control,2019-02,5,0.0,0.0,0.0,20.0,20.0,0.0,60.0
the_last_leg,control,2019-03,7,0.0,14.29,0.0,0.0,42.86,28.57,14.29
the_last_leg,control,2019-04,6,0.0,0.0,16.67,0.0,50.0,0.0,33.33
the_last_leg,control,2019-05,3,0.0,0.0,0.0,33.33,66.67,0.0,0.0
the_last_leg,control,2019-06,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,control,2019-07,5,0.0,0.0,0.0,20.0,40.0,40.0,0.0
the_last_leg,control,2019-10,5,0.0,0.0,0.0,0.0,60.0,20.0,20.0
the_last_leg,control,2019-11,2,0.0,0.0,0.0,0.0,50.0,50.0,0.0
the_last_leg,covid,2019-12,6,0.0,0.0,0.0,16.67,33.33,33.33,16.67
the_last_leg,covid,2020-01,8,12.5,0.0,12.5,37.5,37.5,0.0,0.0
the_last_leg,covid,2020-02,8,0.0,0.0,0.0,25.0,75.0,0.0,0.0
the_last_leg,covid,2020-03,30,3.33,16.67,6.67,6.67,53.33,6.67,6.67
the_last_leg,covid,2020-05,30,6.67,0.0,13.33,6.67,56.67,6.67,10.0
the_last_leg,covid,2020-06,44,4.55,0.0,4.55,9.09,56.82,11.36,13.64
the_last_leg,covid,2020-10,73,5.48,2.74,20.55,1.37,52.05,4.11,13.7
the_last_leg,covid,2020-11,33,6.06,3.03,15.15,0.0,57.58,9.09,9.09
the_last_leg,covid,2020-12,24,0.0,4.17,4.17,4.17,62.5,0.0,25.0
the_last_leg,covid,2021-01,78,8.97,2.56,10.26,8.97,56.41,7.69,5.13
the_last_leg,covid,2021-02,54,9.26,5.56,11.11,9.26,40.74,12.96,11.11
the_last_leg,covid,2021-03,38,0.0,7.89,7.89,10.53,60.53,5.26,7.89
the_last_leg,covid,2021-06,38,7.89,0.0,2.63,10.53,63.16,7.89,7.89
the_last_leg,covid,2021-07,29,0.0,6.9,6.9,17.24,58.62,10.34,0.0
the_last_leg,covid,2021-08,7,0.0,0.0,28.57,28.57,14.29,0.0,28.57
the_last_leg,covid,2021-09,6,0.0,16.67,0.0,0.0,66.67,16.67,0.0
the_last_leg,covid,2021-10,37,2.7,5.41,0.0,8.11,64.86,2.7,16.22
the_last_leg,covid,2021-11,15,6.67,0.0,6.67,6.67,66.67,0.0,13.33
the_last_leg,covid,2021-12,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,covid,2022-01,10,10.0,0.0,20.0,0.0,50.0,20.0,0.0
the_last_leg,covid,2022-02,13,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,covid,2022-03,8,0.0,0.0,12.5,12.5,25.0,25.0,25.0
the_last_leg,covid,2022-07,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,covid,2022-08,3,0.0,0.0,0.0,0.0,66.67,33.33,0.0
the_last_leg,covid,2022-09,7,0.0,28.57,14.29,0.0,42.86,0.0,14.29
the_last_leg,covid,2022-11,10,20.0,0.0,0.0,10.0,40.0,10.0,20.0
the_last_leg,covid,2022-12,3,0.0,0.0,0.0,0.0,66.67,0.0,33.33
the_last_leg,covid,2023-01,6,0.0,0.0,0.0,16.67,50.0,0.0,33.33
the_last_leg,covid,2023-02,7,0.0,14.29,0.0,0.0,85.71,0.0,0.0
the_last_leg,covid,2023-03,16,12.5,6.25,18.75,0.0,56.25,6.25,0.0
the_one_show,control,2016-06,3,0.0,0.0,0.0,0.0,33.33,33.33,33.33
the_one_show,control,2016-07,6,0.0,0.0,0.0,0.0,83.33,0.0,16.67
the_one_show,control,2016-08,5,20.0,0.0,0.0,0.0,80.0,0.0,0.0
the_one_show,control,2016-09,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2016-10,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2016-11,6,0.0,16.67,0.0,0.0,50.0,33.33,0.0
the_one_show,control,2016-12,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2017-01,15,0.0,0.0,0.0,20.0,80.0,0.0,0.0
the_one_show,control,2017-02,12,0.0,0.0,0.0,0.0,58.33,16.67,25.0
the_one_show,control,2017-03,15,6.67,0.0,13.33,13.33,33.33,33.33,0.0
the_one_show,control,2017-04,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0
the_one_show,control,2017-05,5,0.0,20.0,0.0,0.0,40.0,0.0,40.0
the_one_show,control,2017-06,4,0.0,0.0,25.0,0.0,50.0,0.0,25.0
the_one_show,control,2017-07,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2017-08,5,0.0,0.0,20.0,0.0,80.0,0.0,0.0
the_one_show,control,2017-10,4,0.0,0.0,0.0,25.0,75.0,0.0,0.0
the_one_show,control,2017-11,6,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2017-12,7,14.29,0.0,0.0,14.29,57.14,0.0,14.29
the_one_show,control,2018-01,9,0.0,0.0,0.0,33.33,55.56,0.0,11.11
the_one_show,control,2018-02,17,5.88,11.76,0.0,11.76,58.82,11.76,0.0
the_one_show,control,2018-03,6,0.0,0.0,16.67,0.0,83.33,0.0,0.0
the_one_show,control,2018-04,12,0.0,8.33,0.0,0.0,83.33,8.33,0.0
the_one_show,control,2018-05,14,0.0,7.14,7.14,7.14,57.14,21.43,0.0
the_one_show,control,2018-06,3,0.0,0.0,0.0,0.0,66.67,33.33,0.0
the_one_show,control,2018-07,2,50.0,0.0,0.0,0.0,0.0,50.0,0.0
the_one_show,control,2018-08,2,0.0,0.0,0.0,50.0,50.0,0.0,0.0
the_one_show,control,2018-09,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
the_one_show,control,2018-10,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2018-11,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2018-12,3,0.0,33.33,0.0,0.0,33.33,33.33,0.0
the_one_show,control,2019-01,7,0.0,0.0,0.0,28.57,57.14,14.29,0.0
the_one_show,control,2019-02,2,50.0,0.0,0.0,0.0,50.0,0.0,0.0
the_one_show,control,2019-04,3,0.0,33.33,0.0,0.0,66.67,0.0,0.0
the_one_show,control,2019-05,4,0.0,0.0,0.0,25.0,50.0,0.0,25.0
the_one_show,control,2019-07,6,0.0,0.0,0.0,0.0,66.67,16.67,16.67
the_one_show,control,2019-08,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0
the_one_show,control,2019-09,50,0.0,4.0,8.0,6.0,76.0,2.0,4.0
the_one_show,control,2019-10,7,0.0,14.29,0.0,0.0,71.43,14.29,0.0
the_one_show,control,2019-11,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0
the_one_show,covid,2019-12,2,0.0,0.0,0.0,50.0,0.0,0.0,50.0
the_one_show,covid,2020-01,7,14.29,0.0,0.0,14.29,42.86,0.0,28.57
the_one_show,covid,2020-02,2,0.0,0.0,50.0,50.0,0.0,0.0,0.0
the_one_show,covid,2020-03,43,2.33,11.63,6.98,4.65,65.12,4.65,4.65
the_one_show,covid,2020-04,17,5.88,5.88,5.88,17.65,64.71,0.0,0.0
the_one_show,covid,2020-05,23,0.0,4.35,4.35,26.09,60.87,0.0,4.35
the_one_show,covid,2020-06,11,0.0,0.0,18.18,9.09,45.45,0.0,27.27
the_one_show,covid,2020-07,22,0.0,0.0,13.64,4.55,50.0,13.64,18.18
the_one_show,covid,2020-08,19,0.0,0.0,15.79,15.79,42.11,21.05,5.26
the_one_show,covid,2020-09,32,0.0,3.12,40.62,12.5,37.5,0.0,6.25
the_one_show,covid,2020-10,13,15.38,0.0,15.38,23.08,38.46,0.0,7.69
the_one_show,covid,2020-11,15,6.67,0.0,0.0,13.33,46.67,20.0,13.33
the_one_show,covid,2020-12,8,0.0,0.0,0.0,25.0,50.0,12.5,12.5
the_one_show,covid,2021-01,50,4.0,0.0,26.0,10.0,54.0,4.0,2.0
the_one_show,covid,2021-02,31,0.0,0.0,6.45,16.13,48.39,22.58,6.45
the_one_show,covid,2021-03,4,0.0,0.0,0.0,50.0,25.0,0.0,25.0
the_one_show,covid,2021-04,18,0.0,0.0,11.11,33.33,50.0,0.0,5.56
the_one_show,covid,2021-05,11,9.09,0.0,9.09,18.18,54.55,0.0,9.09
the_one_show,covid,2021-06,4,25.0,0.0,0.0,0.0,75.0,0.0,0.0
the_one_show,covid,2021-07,15,6.67,0.0,6.67,20.0,60.0,0.0,6.67
the_one_show,covid,2021-08,7,0.0,0.0,0.0,28.57,57.14,14.29,0.0
the_one_show,covid,2021-09,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,covid,2021-10,13,7.69,0.0,0.0,7.69,69.23,15.38,0.0
the_one_show,covid,2021-11,19,5.26,0.0,15.79,26.32,21.05,26.32,5.26
the_one_show,covid,2021-12,5,0.0,20.0,0.0,40.0,40.0,0.0,0.0
the_one_show,covid,2022-01,5,0.0,0.0,20.0,0.0,40.0,40.0,0.0
the_one_show,covid,2022-02,11,0.0,0.0,9.09,0.0,45.45,45.45,0.0
the_one_show,covid,2022-03,17,5.88,0.0,11.76,5.88,52.94,11.76,11.76
the_one_show,covid,2022-04,8,0.0,0.0,0.0,37.5,62.5,0.0,0.0
the_one_show,covid,2022-06,11,0.0,0.0,36.36,9.09,45.45,0.0,9.09
the_one_show,covid,2022-07,4,0.0,0.0,0.0,0.0,75.0,0.0,25.0
the_one_show,covid,2022-08,7,0.0,0.0,14.29,0.0,57.14,0.0,28.57
the_one_show,covid,2022-09,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0
the_one_show,covid,2022-10,4,0.0,0.0,0.0,0.0,75.0,25.0,0.0
the_one_show,covid,2022-11,3,0.0,0.0,0.0,66.67,33.33,0.0,0.0
the_one_show,covid,2022-12,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
the_one_show,covid,2023-02,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
the_one_show,covid,2023-03,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,covid,2023-04,3,0.0,0.0,0.0,66.67,33.33,0.0,0.0
the_one_show,covid,2023-05,2,0.0,0.0,0.0,50.0,0.0,50.0,0.0
